1,0,543.00,174.00,37.00,84.00,1.0,-1,-1,-1
1,1,44.00,172.00,36.00,88.00,1.0,-1,-1,-1
2,0,556.00,173.00,25.00,85.00,1.0,-1,-1,-1
2,1,47.00,173.00,32.00,87.00,1.0,-1,-1,-1
3,0,565.00,177.00,43.00,86.00,1.0,-1,-1,-1
3,1,54.00,173.00,33.00,92.00,1.0,-1,-1,-1
3,2,504.00,198.00,29.00,94.00,1.0,-1,-1,-1
4,0,566.00,179.00,43.00,87.00,1.0,-1,-1,-1
4,1,57.00,173.00,29.00,92.00,1.0,-1,-1,-1
4,2,505.00,198.00,30.00,94.00,1.0,-1,-1,-1
5,0,574.00,180.00,36.00,86.00,1.0,-1,-1,-1
5,1,60.00,174.00,27.00,92.00,1.0,-1,-1,-1
5,2,508.00,197.00,30.00,95.00,1.0,-1,-1,-1
6,0,595.00,181.00,32.00,89.00,1.0,-1,-1,-1
6,1,64.00,177.00,28.00,92.00,1.0,-1,-1,-1
6,2,511.00,196.00,31.00,92.00,1.0,-1,-1,-1
6,3,237.00,181.00,32.00,73.00,1.0,-1,-1,-1
7,0,598.00,183.00,37.00,89.00,1.0,-1,-1,-1
7,1,67.00,178.00,27.00,92.00,1.0,-1,-1,-1
7,2,512.00,196.00,31.00,91.00,1.0,-1,-1,-1
7,3,241.00,181.00,38.00,73.00,1.0,-1,-1,-1
8,0,599.00,186.00,43.00,91.00,1.0,-1,-1,-1
8,1,68.00,185.00,27.00,87.00,1.0,-1,-1,-1
8,2,515.00,195.00,38.00,91.00,1.0,-1,-1,-1
8,3,245.00,182.00,37.00,74.00,1.0,-1,-1,-1
9,0,616.00,188.00,28.00,89.00,1.0,-1,-1,-1
9,1,72.00,178.00,29.00,94.00,1.0,-1,-1,-1
9,2,519.00,195.00,44.00,91.00,1.0,-1,-1,-1
9,3,255.00,182.00,28.00,75.00,1.0,-1,-1,-1
10,0,621.00,188.00,29.00,90.00,1.0,-1,-1,-1
10,1,74.00,198.00,25.00,74.00,1.0,-1,-1,-1
10,2,523.00,194.00,39.00,92.00,1.0,-1,-1,-1
10,3,260.00,182.00,26.00,76.00,1.0,-1,-1,-1
11,0,626.00,193.00,40.00,92.00,1.0,-1,-1,-1
11,1,76.00,201.00,34.00,74.00,1.0,-1,-1,-1
11,2,528.00,193.00,36.00,90.00,1.0,-1,-1,-1
11,3,265.00,184.00,35.00,75.00,1.0,-1,-1,-1
12,0,628.00,193.00,38.00,93.00,1.0,-1,-1,-1
12,1,79.00,202.00,31.00,73.00,1.0,-1,-1,-1
12,2,534.00,193.00,33.00,90.00,1.0,-1,-1,-1
12,3,270.00,186.00,35.00,76.00,1.0,-1,-1,-1
13,0,638.00,194.00,34.00,91.00,1.0,-1,-1,-1
13,1,84.00,200.00,27.00,75.00,1.0,-1,-1,-1
13,2,536.00,192.00,33.00,91.00,1.0,-1,-1,-1
13,3,275.00,186.00,32.00,77.00,1.0,-1,-1,-1
14,0,644.00,194.00,36.00,94.00,1.0,-1,-1,-1
14,1,86.00,202.00,27.00,74.00,1.0,-1,-1,-1
14,2,538.00,191.00,33.00,92.00,1.0,-1,-1,-1
14,3,279.00,185.00,28.00,78.00,1.0,-1,-1,-1
15,0,652.00,200.00,39.00,95.00,1.0,-1,-1,-1
15,1,90.00,201.00,29.00,79.00,1.0,-1,-1,-1
15,2,541.00,190.00,33.00,92.00,1.0,-1,-1,-1
15,3,286.00,186.00,36.00,77.00,1.0,-1,-1,-1
16,0,656.00,201.00,36.00,95.00,1.0,-1,-1,-1
16,1,93.00,202.00,27.00,79.00,1.0,-1,-1,-1
16,2,544.00,190.00,31.00,92.00,1.0,-1,-1,-1
16,3,291.00,188.00,40.00,75.00,1.0,-1,-1,-1
17,0,660.00,201.00,33.00,95.00,1.0,-1,-1,-1
17,1,96.00,205.00,26.00,76.00,1.0,-1,-1,-1
17,2,545.00,188.00,30.00,93.00,1.0,-1,-1,-1
17,3,296.00,191.00,38.00,73.00,1.0,-1,-1,-1
17,4,186.00,175.00,36.00,75.00,1.0,-1,-1,-1
18,0,667.00,203.00,32.00,96.00,1.0,-1,-1,-1
18,1,98.00,205.00,29.00,76.00,1.0,-1,-1,-1
18,2,545.00,187.00,31.00,89.00,1.0,-1,-1,-1
18,3,307.00,191.00,29.00,73.00,1.0,-1,-1,-1
18,4,195.00,175.00,32.00,76.00,1.0,-1,-1,-1
19,0,671.00,206.00,35.00,97.00,1.0,-1,-1,-1
19,1,98.00,205.00,32.00,76.00,1.0,-1,-1,-1
19,2,546.00,186.00,30.00,89.00,1.0,-1,-1,-1
19,3,312.00,190.00,27.00,75.00,1.0,-1,-1,-1
19,4,199.00,174.00,28.00,78.00,1.0,-1,-1,-1
19,5,0.00,209.00,31.00,83.00,1.0,-1,-1,-1
