1,0,1476.00,420.00,72.00,170.00,1.0,-1,-1,-1
1,1,1366.00,397.00,64.00,219.00,1.0,-1,-1,-1
1,2,471.00,431.00,66.00,173.00,1.0,-1,-1,-1
2,0,1467.00,421.00,72.00,169.00,1.0,-1,-1,-1
2,1,1364.00,398.00,63.00,213.00,1.0,-1,-1,-1
2,2,464.00,431.00,67.00,171.00,1.0,-1,-1,-1
2,3,721.00,422.00,53.00,174.00,1.0,-1,-1,-1
3,0,1461.00,421.00,70.00,169.00,1.0,-1,-1,-1
3,1,1360.00,399.00,64.00,214.00,1.0,-1,-1,-1
3,2,455.00,431.00,68.00,171.00,1.0,-1,-1,-1
3,3,717.00,423.00,51.00,168.00,1.0,-1,-1,-1
3,4,621.00,421.00,48.00,141.00,1.0,-1,-1,-1
4,0,1458.00,422.00,68.00,169.00,1.0,-1,-1,-1
4,1,1358.00,401.00,64.00,214.00,1.0,-1,-1,-1
4,2,450.00,431.00,67.00,174.00,1.0,-1,-1,-1
4,3,714.00,423.00,45.00,169.00,1.0,-1,-1,-1
4,4,615.00,423.00,51.00,137.00,1.0,-1,-1,-1
5,0,1445.00,426.00,64.00,169.00,1.0,-1,-1,-1
5,1,1354.00,405.00,65.00,222.00,1.0,-1,-1,-1
5,2,439.00,432.00,68.00,175.00,1.0,-1,-1,-1
5,3,693.00,426.00,54.00,171.00,1.0,-1,-1,-1
5,4,603.00,423.00,52.00,142.00,1.0,-1,-1,-1
6,0,1441.00,428.00,65.00,167.00,1.0,-1,-1,-1
6,1,1358.00,407.00,61.00,221.00,1.0,-1,-1,-1
6,2,435.00,433.00,68.00,173.00,1.0,-1,-1,-1
6,3,694.00,426.00,49.00,171.00,1.0,-1,-1,-1
6,4,600.00,424.00,51.00,138.00,1.0,-1,-1,-1
7,0,1435.00,431.00,64.00,164.00,1.0,-1,-1,-1
7,1,1358.00,409.00,62.00,226.00,1.0,-1,-1,-1
7,2,431.00,436.00,64.00,171.00,1.0,-1,-1,-1
7,3,691.00,430.00,45.00,169.00,1.0,-1,-1,-1
7,4,598.00,428.00,52.00,132.00,1.0,-1,-1,-1
8,0,1428.00,431.00,69.00,167.00,1.0,-1,-1,-1
8,1,1355.00,409.00,67.00,228.00,1.0,-1,-1,-1
8,2,427.00,436.00,66.00,174.00,1.0,-1,-1,-1
8,3,685.00,432.00,47.00,170.00,1.0,-1,-1,-1
8,4,598.00,429.00,48.00,134.00,1.0,-1,-1,-1
9,0,1426.00,430.00,70.00,168.00,1.0,-1,-1,-1
9,1,1359.00,408.00,67.00,229.00,1.0,-1,-1,-1
9,2,426.00,435.00,66.00,173.00,1.0,-1,-1,-1
9,3,683.00,432.00,48.00,170.00,1.0,-1,-1,-1
9,4,597.00,428.00,48.00,135.00,1.0,-1,-1,-1
10,0,1430.00,429.00,63.00,171.00,1.0,-1,-1,-1
10,1,1364.00,406.00,68.00,235.00,1.0,-1,-1,-1
10,2,420.00,435.00,65.00,175.00,1.0,-1,-1,-1
10,3,678.00,431.00,43.00,172.00,1.0,-1,-1,-1
10,4,595.00,428.00,48.00,142.00,1.0,-1,-1,-1
11,0,1433.00,432.00,58.00,170.00,1.0,-1,-1,-1
11,1,1366.00,407.00,69.00,234.00,1.0,-1,-1,-1
11,2,418.00,436.00,65.00,175.00,1.0,-1,-1,-1
11,3,676.00,433.00,42.00,171.00,1.0,-1,-1,-1
11,4,593.00,429.00,46.00,136.00,1.0,-1,-1,-1
12,0,1435.00,432.00,54.00,170.00,1.0,-1,-1,-1
12,1,1368.00,405.00,68.00,238.00,1.0,-1,-1,-1
12,2,415.00,435.00,66.00,176.00,1.0,-1,-1,-1
12,3,672.00,434.00,42.00,169.00,1.0,-1,-1,-1
12,4,592.00,427.00,46.00,138.00,1.0,-1,-1,-1
13,0,1437.00,434.00,49.00,166.00,1.0,-1,-1,-1
13,1,1370.00,406.00,72.00,239.00,1.0,-1,-1,-1
13,2,412.00,436.00,68.00,177.00,1.0,-1,-1,-1
13,3,670.00,434.00,42.00,172.00,1.0,-1,-1,-1
13,4,592.00,428.00,45.00,133.00,1.0,-1,-1,-1
14,0,1435.00,435.00,47.00,133.00,1.0,-1,-1,-1
14,1,1370.00,407.00,74.00,239.00,1.0,-1,-1,-1
14,2,409.00,438.00,69.00,174.00,1.0,-1,-1,-1
14,3,668.00,436.00,39.00,163.00,1.0,-1,-1,-1
14,4,588.00,428.00,44.00,129.00,1.0,-1,-1,-1
15,0,1425.00,433.00,49.00,110.00,1.0,-1,-1,-1
15,1,1372.00,408.00,87.00,239.00,1.0,-1,-1,-1
15,2,399.00,436.00,68.00,174.00,1.0,-1,-1,-1
15,3,667.00,438.00,30.00,98.00,1.0,-1,-1,-1
15,4,580.00,426.00,42.00,121.00,1.0,-1,-1,-1
16,0,1422.00,432.00,47.00,107.00,1.0,-1,-1,-1
16,1,1371.00,408.00,89.00,240.00,1.0,-1,-1,-1
16,2,390.00,437.00,71.00,175.00,1.0,-1,-1,-1
16,3,655.00,434.00,34.00,148.00,1.0,-1,-1,-1
16,4,573.00,429.00,42.00,123.00,1.0,-1,-1,-1
17,0,1419.00,434.00,42.00,94.00,1.0,-1,-1,-1
17,1,1371.00,409.00,85.00,243.00,1.0,-1,-1,-1
17,2,385.00,438.00,68.00,176.00,1.0,-1,-1,-1
