1,0,294.00,152.00,57.00,168.00,1.0,-1,-1,-1
2,0,294.00,153.00,60.00,172.00,1.0,-1,-1,-1
2,1,224.00,182.00,34.00,100.00,1.0,-1,-1,-1
3,0,296.00,152.00,60.00,177.00,1.0,-1,-1,-1
3,1,224.00,181.00,34.00,102.00,1.0,-1,-1,-1
4,0,296.00,151.00,63.00,180.00,1.0,-1,-1,-1
4,1,222.00,182.00,36.00,103.00,1.0,-1,-1,-1
5,0,295.00,147.00,68.00,185.00,1.0,-1,-1,-1
5,1,222.00,183.00,36.00,105.00,1.0,-1,-1,-1
6,0,304.00,143.00,63.00,191.00,1.0,-1,-1,-1
6,1,224.00,184.00,35.00,106.00,1.0,-1,-1,-1
7,0,308.00,140.00,64.00,198.00,1.0,-1,-1,-1
7,1,221.00,184.00,37.00,109.00,1.0,-1,-1,-1
8,0,311.00,140.00,74.00,203.00,1.0,-1,-1,-1
8,1,223.00,184.00,36.00,110.00,1.0,-1,-1,-1
9,0,314.00,141.00,87.00,207.00,1.0,-1,-1,-1
9,1,222.00,181.00,36.00,114.00,1.0,-1,-1,-1
10,0,322.00,139.00,83.00,218.00,1.0,-1,-1,-1
10,1,219.00,180.00,39.00,116.00,1.0,-1,-1,-1
11,0,328.00,137.00,80.00,228.00,1.0,-1,-1,-1
11,1,223.00,180.00,36.00,121.00,1.0,-1,-1,-1
12,0,336.00,133.00,81.00,235.00,1.0,-1,-1,-1
12,1,224.00,183.00,36.00,121.00,1.0,-1,-1,-1
13,0,349.00,125.00,80.00,246.00,1.0,-1,-1,-1
13,1,227.00,184.00,36.00,125.00,1.0,-1,-1,-1
14,0,356.00,115.00,84.00,258.00,1.0,-1,-1,-1
14,1,224.00,182.00,39.00,127.00,1.0,-1,-1,-1
15,0,363.00,112.00,88.00,274.00,1.0,-1,-1,-1
15,1,221.00,182.00,43.00,130.00,1.0,-1,-1,-1
16,0,369.00,107.00,92.00,290.00,1.0,-1,-1,-1
16,1,221.00,179.00,45.00,133.00,1.0,-1,-1,-1
17,0,381.00,103.00,94.00,301.00,1.0,-1,-1,-1
17,1,219.00,175.00,47.00,138.00,1.0,-1,-1,-1
18,0,392.00,97.00,97.00,326.00,1.0,-1,-1,-1
18,1,218.00,172.00,48.00,143.00,1.0,-1,-1,-1
19,0,398.00,86.00,106.00,344.00,1.0,-1,-1,-1
19,1,218.00,172.00,48.00,145.00,1.0,-1,-1,-1
20,0,401.00,75.00,117.00,359.00,1.0,-1,-1,-1
20,1,216.00,171.00,49.00,148.00,1.0,-1,-1,-1
21,0,424.00,60.00,116.00,381.00,1.0,-1,-1,-1
21,1,212.00,169.00,51.00,154.00,1.0,-1,-1,-1
22,0,439.00,42.00,135.00,405.00,1.0,-1,-1,-1
22,1,208.00,164.00,53.00,160.00,1.0,-1,-1,-1
23,0,451.00,34.00,167.00,422.00,1.0,-1,-1,-1
23,1,202.00,159.00,56.00,166.00,1.0,-1,-1,-1
24,0,463.00,27.00,176.00,444.00,1.0,-1,-1,-1
24,1,197.00,154.00,58.00,172.00,1.0,-1,-1,-1
25,0,481.00,15.00,159.00,455.00,1.0,-1,-1,-1
25,1,193.00,152.00,60.00,179.00,1.0,-1,-1,-1
26,0,490.00,7.00,150.00,469.00,1.0,-1,-1,-1
26,1,189.00,151.00,62.00,184.00,1.0,-1,-1,-1
27,0,512.00,113.00,128.00,365.00,1.0,-1,-1,-1
27,1,184.00,148.00,64.00,195.00,1.0,-1,-1,-1
28,0,558.00,210.00,82.00,268.00,1.0,-1,-1,-1
28,1,178.00,147.00,69.00,201.00,1.0,-1,-1,-1
29,0,0.00,0.00,0.00,0.00,1.0,-1,-1,-1
29,1,175.00,140.00,71.00,212.00,1.0,-1,-1,-1
30,0,0.00,0.00,0.00,0.00,1.0,-1,-1,-1
30,1,165.00,128.00,78.00,228.00,1.0,-1,-1,-1
31,0,0.00,0.00,0.00,0.00,1.0,-1,-1,-1
31,1,161.00,124.00,81.00,233.00,1.0,-1,-1,-1
32,0,0.00,0.00,0.00,0.00,1.0,-1,-1,-1
32,1,153.00,117.00,86.00,245.00,1.0,-1,-1,-1
33,0,0.00,0.00,0.00,0.00,1.0,-1,-1,-1
33,1,144.00,114.00,91.00,264.00,1.0,-1,-1,-1
34,0,0.00,0.00,0.00,0.00,1.0,-1,-1,-1
34,1,131.00,111.00,98.00,276.00,1.0,-1,-1,-1
