3,0,359.00,191.00,35.00,85.00,1.0,-1,-1,-1
4,0,361.00,189.00,35.00,87.00,1.0,-1,-1,-1
5,0,369.00,187.00,32.00,88.00,1.0,-1,-1,-1
6,0,381.00,181.00,27.00,90.00,1.0,-1,-1,-1
7,0,388.00,182.00,23.00,90.00,1.0,-1,-1,-1
8,0,385.00,191.00,30.00,92.00,1.0,-1,-1,-1
9,0,387.00,189.00,37.00,93.00,1.0,-1,-1,-1
10,0,389.00,184.00,41.00,95.00,1.0,-1,-1,-1
11,0,387.00,184.00,40.00,98.00,1.0,-1,-1,-1
12,0,390.00,183.00,34.00,100.00,1.0,-1,-1,-1
13,0,407.00,181.00,23.00,101.00,1.0,-1,-1,-1
14,0,411.00,177.00,24.00,105.00,1.0,-1,-1,-1
15,0,416.00,184.00,40.00,103.00,1.0,-1,-1,-1
16,0,419.00,185.00,46.00,103.00,1.0,-1,-1,-1
17,0,421.00,184.00,48.00,107.00,1.0,-1,-1,-1
18,0,433.00,184.00,40.00,113.00,1.0,-1,-1,-1
19,0,445.00,181.00,37.00,116.00,1.0,-1,-1,-1
20,0,467.00,174.00,31.00,122.00,1.0,-1,-1,-1
21,0,475.00,174.00,39.00,123.00,1.0,-1,-1,-1
22,0,483.00,174.00,63.00,127.00,1.0,-1,-1,-1
23,0,494.00,175.00,69.00,132.00,1.0,-1,-1,-1
24,0,506.00,176.00,67.00,135.00,1.0,-1,-1,-1
25,0,530.00,177.00,55.00,140.00,1.0,-1,-1,-1
26,0,570.00,171.00,39.00,147.00,1.0,-1,-1,-1
27,0,592.00,169.00,42.00,156.00,1.0,-1,-1,-1
28,0,605.00,165.00,35.00,155.00,1.0,-1,-1,-1
29,0,614.00,202.00,26.00,120.00,1.0,-1,-1,-1
30,0,632.00,312.00,8.00,9.00,1.0,-1,-1,-1
30,1,221.00,174.00,50.00,130.00,1.0,-1,-1,-1
31,0,0.00,0.00,0.00,0.00,1.0,-1,-1,-1
31,1,214.00,170.00,55.00,133.00,1.0,-1,-1,-1
32,0,0.00,0.00,0.00,0.00,1.0,-1,-1,-1
32,1,216.00,168.00,52.00,136.00,1.0,-1,-1,-1
32,2,175.00,187.00,39.00,100.00,1.0,-1,-1,-1
33,0,0.00,0.00,0.00,0.00,1.0,-1,-1,-1
33,1,217.00,167.00,52.00,140.00,1.0,-1,-1,-1
33,2,181.00,187.00,35.00,101.00,1.0,-1,-1,-1
34,0,0.00,0.00,0.00,0.00,1.0,-1,-1,-1
34,1,205.00,169.00,54.00,145.00,1.0,-1,-1,-1
34,2,184.00,190.00,33.00,104.00,1.0,-1,-1,-1
35,0,0.00,0.00,0.00,0.00,1.0,-1,-1,-1
35,1,208.00,167.00,46.00,147.00,1.0,-1,-1,-1
35,2,187.00,190.00,31.00,105.00,1.0,-1,-1,-1
36,0,0.00,0.00,0.00,0.00,1.0,-1,-1,-1
36,1,205.00,164.00,46.00,151.00,1.0,-1,-1,-1
36,2,196.00,212.00,48.00,80.00,1.0,-1,-1,-1
37,0,0.00,0.00,0.00,0.00,1.0,-1,-1,-1
37,1,191.00,166.00,56.00,152.00,1.0,-1,-1,-1
37,2,218.00,260.00,33.00,39.00,1.0,-1,-1,-1
38,0,0.00,0.00,0.00,0.00,1.0,-1,-1,-1
38,1,170.00,162.00,85.00,155.00,1.0,-1,-1,-1
38,2,224.00,256.00,16.00,41.00,1.0,-1,-1,-1
39,0,0.00,0.00,0.00,0.00,1.0,-1,-1,-1
39,1,171.00,161.00,88.00,158.00,1.0,-1,-1,-1
39,2,231.00,184.00,28.00,115.00,1.0,-1,-1,-1
40,0,0.00,0.00,0.00,0.00,1.0,-1,-1,-1
40,1,180.00,161.00,83.00,162.00,1.0,-1,-1,-1
40,2,239.00,183.00,23.00,103.00,1.0,-1,-1,-1
40,3,261.00,170.00,34.00,129.00,1.0,-1,-1,-1
41,0,0.00,0.00,0.00,0.00,1.0,-1,-1,-1
41,1,190.00,157.00,74.00,167.00,1.0,-1,-1,-1
41,2,244.00,182.00,38.00,120.00,1.0,-1,-1,-1
41,3,279.00,167.00,33.00,133.00,1.0,-1,-1,-1
42,0,0.00,0.00,0.00,0.00,1.0,-1,-1,-1
42,1,193.00,154.00,66.00,171.00,1.0,-1,-1,-1
42,2,256.00,181.00,40.00,122.00,1.0,-1,-1,-1
42,3,291.00,164.00,35.00,137.00,1.0,-1,-1,-1
43,0,0.00,0.00,0.00,0.00,1.0,-1,-1,-1
43,1,186.00,150.00,64.00,182.00,1.0,-1,-1,-1
43,2,269.00,176.00,38.00,128.00,1.0,-1,-1,-1
