1,0,725.00,504.00,159.00,315.00,1.0,-1,-1,-1
1,1,62.00,716.00,138.00,364.00,1.0,-1,-1,-1
2,0,726.00,504.00,153.00,319.00,1.0,-1,-1,-1
2,1,58.00,717.00,139.00,363.00,1.0,-1,-1,-1
3,0,732.00,504.00,136.00,321.00,1.0,-1,-1,-1
3,1,53.00,717.00,142.00,363.00,1.0,-1,-1,-1
3,2,281.00,435.00,101.00,299.00,1.0,-1,-1,-1
4,0,735.00,505.00,132.00,325.00,1.0,-1,-1,-1
4,1,48.00,717.00,144.00,363.00,1.0,-1,-1,-1
4,2,280.00,434.00,100.00,300.00,1.0,-1,-1,-1
5,0,735.00,505.00,125.00,326.00,1.0,-1,-1,-1
5,1,46.00,720.00,144.00,360.00,1.0,-1,-1,-1
5,2,276.00,435.00,100.00,297.00,1.0,-1,-1,-1
6,0,736.00,505.00,119.00,326.00,1.0,-1,-1,-1
6,1,42.00,720.00,146.00,360.00,1.0,-1,-1,-1
6,2,274.00,435.00,101.00,299.00,1.0,-1,-1,-1
7,0,736.00,505.00,115.00,326.00,1.0,-1,-1,-1
7,1,37.00,723.00,147.00,357.00,1.0,-1,-1,-1
7,2,271.00,437.00,111.00,311.00,1.0,-1,-1,-1
8,0,730.00,504.00,117.00,326.00,1.0,-1,-1,-1
8,1,32.00,729.00,149.00,351.00,1.0,-1,-1,-1
8,2,269.00,439.00,114.00,316.00,1.0,-1,-1,-1
9,0,714.00,506.00,130.00,325.00,1.0,-1,-1,-1
9,1,29.00,735.00,149.00,345.00,1.0,-1,-1,-1
9,2,268.00,442.00,114.00,318.00,1.0,-1,-1,-1
10,0,704.00,507.00,135.00,325.00,1.0,-1,-1,-1
10,1,28.00,744.00,148.00,336.00,1.0,-1,-1,-1
10,2,266.00,450.00,116.00,317.00,1.0,-1,-1,-1
11,0,693.00,510.00,144.00,328.00,1.0,-1,-1,-1
11,1,21.00,750.00,153.00,330.00,1.0,-1,-1,-1
11,2,265.00,454.00,115.00,314.00,1.0,-1,-1,-1
12,0,685.00,513.00,147.00,336.00,1.0,-1,-1,-1
12,1,24.00,757.00,148.00,323.00,1.0,-1,-1,-1
12,2,263.00,456.00,117.00,313.00,1.0,-1,-1,-1
13,0,676.00,516.00,154.00,338.00,1.0,-1,-1,-1
13,1,21.00,761.00,148.00,319.00,1.0,-1,-1,-1
13,2,259.00,458.00,116.00,310.00,1.0,-1,-1,-1
14,0,670.00,520.00,157.00,332.00,1.0,-1,-1,-1
14,1,20.00,765.00,147.00,315.00,1.0,-1,-1,-1
14,2,256.00,458.00,116.00,309.00,1.0,-1,-1,-1
15,0,665.00,523.00,159.00,334.00,1.0,-1,-1,-1
15,1,19.00,766.00,145.00,314.00,1.0,-1,-1,-1
15,2,253.00,458.00,114.00,174.00,1.0,-1,-1,-1
16,0,663.00,526.00,158.00,337.00,1.0,-1,-1,-1
16,1,15.00,768.00,147.00,312.00,1.0,-1,-1,-1
16,2,250.00,457.00,111.00,172.00,1.0,-1,-1,-1
17,0,662.00,528.00,155.00,340.00,1.0,-1,-1,-1
17,1,11.00,771.00,146.00,309.00,1.0,-1,-1,-1
17,2,246.00,460.00,108.00,378.00,1.0,-1,-1,-1
